"Регулировка мощности";"Вес";"Уровень шума";"Тип инфракрасного обогревателя";"Уровни мощности";"Защитные функции";"Установка тепловой завесы";"Изображение";"Термостат";"Количество секций";"Максимальный воздухообмен";"Наименование";"Габариты (ШхВхГ)";"Тип";"Напряжение";"Поворот корпуса";"Удобство использования";"Потребляемая энергия";"Тип нагревательного элемента";"Вентиляция без нагрева";"Дополнительная информация";"Каминный эффект";"Ионизатор";"Цена";"Управление";"Пылевой фильтр";"Увлажнитель";"Варианты монтажа";"Площадь обогрева";"Максимальный нагрев поверхности";"Вентилятор";"Мощность обогрева";"Таймер"
"есть";34.0;0;"";"";"отключение при перегреве";"горизонтальная, макс. высота установки 3.50м";"vectrarf-1515j-3dy-18.jpg";"есть";"";"2470 куб.м/ч";"Vectra RF-1515J-3D/Y-18";"150x26x27.8 см";"тепловая завеса";"380/400 В";"";"отделение для шнура";0;"керамический нагреватель";"есть";"";"";"";20200;"электронное, пульт ДУ";"";"";"настенный";0;"";"есть";18000;"нет"
"есть";16.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3м";"vectrarf-3012x-dy-4.jpg";"есть";"";"2100 куб.м/ч";"Vectra RF-3012X-D/Y-4";"122.5x21.5x18.9 см";"тепловая завеса";"220/230 В";"";"";0;"керамический нагреватель";"";"";"";"";9940;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";4000;"нет"
"есть";19.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3м";"vectrarf-3015x-3dy-10.jpg";"есть";"";"2700 куб.м/ч";"Vectra RF-3015X-3D/Y-10";"152x21.5x18.9 см";"тепловая завеса";"380/400 В";"";"";0;"керамический нагреватель";"";"";"";"";13900;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";10000;"нет"
"есть";19.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3м";"vectrarf-3015x-3dy-6.jpg";"есть";"";"2700 куб.м/ч";"Vectra RF-3015X-3D/Y-6";"152x21.5x18.9 см";"тепловая завеса";"380/400 В";"";"";0;"";"";"";"";"";14953;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";6000;"нет"
"есть";19.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3м";"vectrarf-3015x-dy-5.jpg";"есть";"";"2700 куб.м/ч";"Vectra RF-3015X-D/Y-5";"152x21.5x18.9 см";"тепловая завеса";"220/230 В";"";"";0;"керамический нагреватель";"";"";"";"";12020;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";5000;"нет"
"есть";19.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3м";"vectrarf-3015x-dy-6.jpg";"есть";"";"2700 куб.м/ч";"Vectra RF-3015X-D/Y-6";"152x21.5x18.9 см";"тепловая завеса";"220/230 В";"";"";0;"керамический нагреватель";"";"";"";"";12110;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";6000;"есть"
"есть";10.0;55;"";"";"";"горизонтальная/вертикальная, макс. высота установки 2.50м";"vectrarm-1206s-dy-3.jpg";"";"";"";"Vectra RM-1206S-D/Y-3";"60x21.5x18 см";"тепловая завеса";"220/230 В";"";"";0;"керамический нагреватель";"";"для установки за подвесным потолком необходимы воздуховоды (приобретаются отдельно)";"";"";0;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный, потолочный";0;"";"есть";3000;""
"есть";16.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 2.50м";"vectrarm-1209g-3dy-6.jpg";"есть";"";"1000 куб.м/ч";"Vectra RM-1209G-3D/Y-6";"90x26.5x19.5 см";"тепловая завеса";"380/400 В";"";"отделение для шнура";0;"керамический нагреватель";"";"";"";"";8590;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";6000;""
"есть";16.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 2.50м";"vectrarm-1209g-dy-6.jpg";"есть";"";"1000 куб.м/ч";"Vectra RM-1209G-D/Y-6";"90x26.5x19.5 см";"тепловая завеса";"220/230 В";"";"";0;"керамический нагреватель";"";"";"";"";9298;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";6000;"нет"
"есть";12.0;57;"";"";"";"горизонтальная/вертикальная";"vectrarm-1209s-3dy-5.jpg";"";"";"";"Vectra RM-1209S-3D/Y-5";"90x21.5x18 см";"тепловая завеса";"380/400 В";"";"";0;"керамический нагреватель";"";"для установки за подвесным потолком необходимы воздуховоды (приобретаются отдельно)";"";"";0;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный, потолочный";0;"";"есть";5000;""
"есть";12.0;0;"";"";"";"горизонтальная/вертикальная";"vectrarm-1209s-dy-5.jpg";"";"";"";"Vectra RM-1209S-D/Y-5";"90x21.5x18 см";"тепловая завеса";"220/230 В";"";"";0;"керамический нагреватель";"";"для установки за подвесным потолком необходимы воздуховоды (приобретаются отдельно)";"";"";7770;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный, потолочный";0;"";"есть";5000;""
"есть";19.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 2.50м";"vectrarm-1212g-3dy-10.jpg";"есть";"";"1500 куб.м/ч";"Vectra RM-1212G-3D/Y-10";"120x26.5x19.5 см";"тепловая завеса";"380/400 В";"";"";0;"керамический нагреватель";"";"";"";"";12100;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";10000;"нет"
"есть";23.0;0;"";"";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 2.50м";"vectrarm-1215g-3dy-12.jpg";"есть";"";"1900 куб.м/ч";"Vectra RM-1215G-3D/Y-12";"";"тепловая завеса";"380/400 В";"";"";0;"керамический нагреватель";"";"";"";"";15200;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";10000;"нет"
"Venterra"
"есть";45.0;57;"";"12000/9000/6000 Вт";"отключение при перегреве";"горизонтальная/вертикальная, высота установки 2.50 - 3.50 м";"venterravab-12r.jpg";"есть";"";"3000 куб.м/ч";"Venterra VAB-12R";"199x26.6x28.6 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"";"проводной пульт управления";"";"";21686;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";45.0;57;"";"18000/9000 Вт";"отключение при перегреве";"горизонтальная/вертикальная, высота установки 2.50 - 3.50 м";"venterravab-18r.jpg";"есть";"";"3000 куб.м/ч";"Venterra VAB-18R";"199x26.6x28.6 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"";"проводной пульт управления";"";"";25712;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";17.0;57;"";"6000/3000 Вт";"отключение при перегреве";"горизонтальная/вертикальная, высота установки 2.50 - 3.50 м";"venterravab-6r.jpg";"есть";"";"1500 куб.м/ч";"Venterra VAB-6R";"105x22x24.5 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"";"проводной пульт управления";"";"";11390;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";28.0;57;"";"9000/4500 Вт";"отключение при перегреве";"горизонтальная/вертикальная, высота установки 2.50 - 3.50 м";"venterravab-9r.jpg";"есть";"";"1600 куб.м/ч";"Venterra VAB-9R";"151x22x23.6 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"";"проводной пульт управления";"";"";17855;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";6.0;54;"";"3000/1500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"venterravat-3.jpg";"";"";"300 куб.м/ч";"Venterra VAT-3";"59x13.5x19 см";"тепловая завеса";"220/230 В";"";"";0;"";"";"";"";"";3558;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";9.0;54;"";"5000/2500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"venterravat-5.jpg";"";"";"400 куб.м/ч";"Venterra VAT-5";"80x13.5x19 см";"тепловая завеса";"220/230 В";"";"";0;"";"";"";"";"";5016;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";12.0;54;"";"6000/3000 Вт";"";"горизонтальная, макс. высота установки 2.50м";"venterravat-6r.jpg";"";"";"600 куб.м/ч";"Venterra VAT-6R";"108.5x13.5x19 см";"тепловая завеса";"220/230 В";"";"";0;"";"";"проводной пульт управления";"";"";0;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";17.0;54;"";"9000/4500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"venterravat-9r.jpg";"";"";"900 куб.м/ч";"Venterra VAT-9R";"150x13.5x19 см";"тепловая завеса";"380/400 В";"";"";0;"";"";"проводной пульт управления";"";"";0;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
"есть";21.0;54;"";"15000/7500 Вт";"отключение при перегреве";"";"venterravhc-15.jpg";"есть";"";"";"Venterra VHC-15";"42x60x58 см";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";9945;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";7.5;54;"";"3000/1500 Вт";"отключение при перегреве";"";"venterravhc-3.jpg";"есть";"";"";"Venterra VHC-3";"28.5x37x24 см";"тепловая пушка";"220/230 В";"";"ручка";0;"";"есть";"";"";"";3596;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";8.0;54;"";"4500/3000 Вт";"отключение при перегреве";"";"venterravhc-5.jpg";"есть";"";"";"Venterra VHC-5";"28.5x37x26.5 см";"тепловая пушка";"";"";"ручка";0;"";"есть";"";"";"";4777;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";14.0;54;"";"9000/4500 Вт";"отключение при перегреве";"";"venterravhc-9.jpg";"есть";"";"";"Venterra VHC-9";"36.5x51x39 см";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";6527;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";7.5;0;"";"3000/1500 Вт";"отключение при перегреве";"";"venterravhr-3.jpg";"";"";"";"Venterra VHR-3";"31.5x39x28 см";"тепловая пушка";"220/230 В";"";"ручка";0;"";"есть";"";"";"";3786;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";8.0;0;"";"4500/3000 Вт";"отключение при перегреве";"";"venterravhr-5.jpg";"";"";"";"Venterra VHR-5";"31.5x39x31.5 см";"тепловая пушка";"220/230 В";"";"ручка";0;"";"есть";"";"";"";0;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";11.0;0;"";"6000/3000 Вт";"отключение при перегреве";"";"venterravhr-6.jpg";"";"";"";"Venterra VHR-6";"31.5x42.5x31.5 см";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";5871;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";11.0;0;"";"9000/4500 Вт";"отключение при перегреве";"";"venterravhr-9.jpg";"";"";"";"Venterra VHR-9";"42.6x42.5x31.5 см";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";6637;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"Vitesse"
"";0.0;0;"";"";"отключение при перегреве";"";"vitessevs-877.jpg";"есть";"9";"";"Vitesse VS-877";"";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"";"";1583;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";1500;"нет"
"";0.0;0;"";"";"отключение при перегреве";"";"vitessevs-878.jpg";"есть";"11";"";"Vitesse VS-878";"";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"";"";1776;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";2000;"нет"
"Wellton"
"есть";0.0;0;"";"";"";"";"welltonwfh-201.jpg";"есть";"";"";"Wellton WFH-201";"";"термовентилятор";"";"";"ручка";0;"электрическая спираль";"есть";"";"";"";380;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";2000;"нет"
"ZENET"
"есть";0.0;0;"карбоновый";"1200/600 Вт";"отключение при перегреве, отключение при опрокидывании, влагозащитный корпус";"";"zenethq-1200b.jpg";"";"";"";"ZENET HQ-1200B";"26.5x75x19 см";"инфракрасный";"220/230 В";"есть, угол поворота 180°";"";0;"";"";"";"";"";2890;"механическое";"";"";"напольный";30;"";"";0;"нет"
"есть";3.8;0;"карбоновый";"";"отключение при перегреве, отключение при опрокидывании";"";"zenetns-1200a.jpg";"";"";"";"ZENET NS-1200A";"30x72.5x20 см";"инфракрасный";"220/230 В";"есть, угол поворота 90°";"";800;"";"";"";"";"";2700;"механическое";"";"";"напольный";30;"";"";0;"нет"
"есть";3.2;0;"карбоновый";"";"отключение при перегреве, отключение при опрокидывании";"";"zenetns-600d.jpg";"нет";"";"";"ZENET NS-600D";"25x85x25 см";"инфракрасный";"220/230 В";"есть, угол поворота 180°";"";800;"";"";"";"";"";2600;"механическое";"";"";"напольный";30;"";"";0;"нет"
"есть";4.2;0;"карбоновый";"";"отключение при перегреве, отключение при опрокидывании";"";"zenetns-900b.jpg";"нет";"";"";"ZENET NS-900B";"33x63.5x18.5 см";"инфракрасный";"220/230 В";"есть, угол поворота 90°";"";800;"";"";"";"";"";2950;"механическое";"";"";"напольный";30;"";"";0;"нет"
"есть";3.8;0;"карбоновый";"";"отключение при перегреве, отключение при опрокидывании";"";"zenetns-900c.jpg";"нет";"";"";"ZENET NS-900C";"34x85x34 см";"инфракрасный";"220/230 В";"есть, угол поворота 90°";"";900;"";"";"";"";"";3260;"выключатель со световым индикатором";"";"";"напольный";30;"";"";0;"нет"
"есть";3.2;0;"карбоновый";"";"отключение при перегреве, отключение при опрокидывании";"";"zenetns-900g.jpg";"нет";"";"";"ZENET NS-900G";"28.5x84x28.5 см";"инфракрасный";"220/230 В";"";"";900;"";"";"";"";"";3150;"механическое";"";"";"напольный";30;"";"";0;"нет"
"есть";0.0;0;"";"2000/1000 Вт";"отключение при перегреве, отключение при опрокидывании";"";"zenetnskt-180a.jpg";"есть";"";"";"ZENET NSKT-180A";"";"термовентилятор";"220/230 В";"есть";"ручка";0;"керамический нагреватель";"есть";"";"";"";2550;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;0;"карбоновый";"900/450 Вт";"отключение при перегреве";"";"zenetnskt-90a.jpg";"";"";"";"ZENET NSKT-90A";"";"инфракрасный";"220/230 В";"есть";"";0;"";"";"";"";"";2970;"механическое";"";"";"напольный";0;"";"";0;"нет"
"есть";0.0;0;"карбоновый";"1000/500 Вт";"отключение при перегреве";"";"zenetnskt-90b.jpg";"";"";"";"ZENET NSKT-90B";"";"инфракрасный";"220/230 В";"есть";"";0;"";"";"";"";"";2990;"механическое, выключатель со световым индикатором";"";"";"напольный";0;"";"";0;"нет"
"есть";0.0;0;"карбоновый";"1200/600 Вт";"отключение при перегреве";"";"zenetnskt-90c.jpg";"";"";"";"ZENET NSKT-90C";"";"инфракрасный";"220/230 В";"есть";"";0;"";"";"";"";"";2970;"механическое";"";"";"напольный";0;"";"";0;"нет"
"есть";3.0;0;"карбоновый";"";"отключение при перегреве, отключение при опрокидывании";"";"zenetsmb-60-t.jpg";"";"";"";"ZENET SMB-60-T";"21x54.5x21 см";"инфракрасный";"220/230 В";"есть, угол поворота 90°";"";900;"";"";"";"";"";2700;"механическое";"";"";"напольный";20;"";"";0;"нет"
"Zilon"
"есть";7.5;0;"";"3000/1500 Вт";"отключение при перегреве";"";"zilonztv-3.jpg";"есть";"";"230 куб.м/ч";"Zilon ZTV-3";"34.3x41.8x29.5 см";"тепловая пушка";"220/230 В";"";"ручка";0;"";"";"";"";"";0;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";7.6;0;"";"3000/1500 Вт";"отключение при перегреве";"";"zilonztv-3c.jpg";"";"";"300 куб.м/ч";"Zilon ZTV-3C";"31.8x33.5x40.6 см";"тепловая пушка";"220/230 В";"";"ручка";0;"";"";"";"";"";0;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";7.5;0;"";"4500/3000 Вт";"отключение при перегреве";"";"zilonztv-5.jpg";"есть";"";"400 куб.м/ч";"Zilon ZTV-5";"34.3x41.8x29.5 см";"тепловая пушка";"220/230 В";"";"ручка";0;"";"";"";"";"";4500;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";12.0;0;"";"3000/1500 Вт";"";"горизонтальная, макс. высота установки 2.50м";"zilonzvv-3m.jpg";"";"";"380 куб.м/ч";"Zilon ZVV-3M";"58x17.2x17.2 см";"тепловая завеса";"220/230 В";"";"";0;"";"";"";"";"";3200;"регулировка температуры";"";"";"настенный";0;"";"есть";0;"нет"
"";3.8;0;"";"";"";"";"zilonzvv-ir-08.jpg";"есть";"";"";"Zilon ZVV-IR 0,8";"121x15.2x15 см";"инфракрасный";"220/230 В";"";"";0;"";"";"";"";"";2170;"регулировка температуры";"";"";"потолочный";0;"";"";800;"нет"
"";5.2;0;"";"";"";"";"zilonzvv-ir-10.jpg";"есть";"";"";"Zilon ZVV-IR 1,0";"164x15.2x15 см";"инфракрасный";"220/230 В";"";"";0;"";"";"";"";"";2850;"регулировка температуры";"";"";"потолочный";0;"";"";1000;"нет"
"";9.4;0;"";"";"";"";"zilonzvv-ir-20.jpg";"нет";"";"";"Zilon ZVV-IR 2,0";"164x28x15.2 см";"инфракрасный";"220/230 В";"";"";0;"";"";"";"";"";3900;"";"";"";"потолочный";0;"";"";2000;"нет"
"";24.0;0;"";"";"";"";"zilonzvv-ir-30.jpg";"есть";"";"";"Zilon ZVV-IR 3,0";"171x41x7 см";"инфракрасный";"380/400 В";"";"";0;"";"";"";"";"";6100;"регулировка температуры";"";"";"потолочный";0;"";"";3000;"нет"
"";25.0;0;"";"";"";"";"zilonzvv-ir-40.jpg";"есть";"";"";"Zilon ZVV-IR 4,0";"171x41x7 см";"инфракрасный";"380/400 В";"";"";0;"";"";"";"";"";6900;"регулировка температуры";"";"";"потолочный";0;"";"";4000;"нет"
"АО ВНИИЭТО"
"есть";27.0;0;"";"15000/10000 Вт";"отключение при перегреве";"";"ao-vniietosfo-1510.jpg";"нет";"";"1200 куб.м/ч";"АО ВНИИЭТО СФО-15/10";"44x70x79 см";"тепловая пушка";"380/400 В";"";"ручка";0;"ТЭН";"";"";"";"";11730;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";30.0;0;"";"20000/10000 Вт";"отключение при перегреве";"";"ao-vniietosfo-2010.jpg";"нет";"";"1200 куб.м/ч";"АО ВНИИЭТО СФО-20/10";"44x70x79 см";"тепловая пушка";"380/400 В";"";"ручка";0;"ТЭН";"";"";"";"";13708;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";45.0;0;"";"25000/17500/15000 Вт";"";"";"ao-vniietosfo-25.jpg";"нет";"";"2450 куб.м/ч";"АО ВНИИЭТО СФО-25";"50x112x77 см";"тепловая пушка";"380/400 В";"";"";0;"ТЭН";"";"";"";"";19900;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"Калибр"
"есть";0.0;0;"";"3000/1500 Вт";"отключение при перегреве";"";"kalibrtv-35.jpg";"есть";"";"230 куб.м/ч";"Калибр ТВ 3/5";"23.5x30x26 см";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"";"";"";"";1960;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";11.0;0;"";"9000/4500 Вт";"отключение при перегреве";"";"kalibrtv-912-st.jpg";"есть";"";"720 куб.м/ч";"Калибр ТВ 9/12 СТ";"26.4x38.3x37.7 см";"тепловая пушка";"380/400 В";"";"ручка";0;"ТЭН";"есть";"";"";"";3840;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"";2.3;0;"";"";"отключение при перегреве";"";"kalibrtvk-6.jpg";"есть";"";"";"Калибр ТВК-6";"";"термовентилятор";"220/230 В";"есть, угол поворота 90°";"";1500;"керамический нагреватель";"есть";"";"";"";850;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;0;"";"2000/1000 Вт";"отключение при перегреве";"";"kalibrtpz-11.jpg";"есть";"";"";"Калибр ТПЗ-11";"";"тепловая завеса";"220/230 В";"";"";0;"";"есть";"";"";"";0;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;"есть"
"есть";0.0;0;"";"2000/1250/750 Вт";"отключение при перегреве";"";"kalibreko-20003.jpg";"есть";"";"";"Калибр ЭКО-2000/3+";"";"конвектор";"220/230 В";"";"ручка";0;"";"";"";"";"";1100;"механическое, регулировка температуры";"";"";"настенный, напольный";0;"";"";0;"нет"
"Луч-М"
"есть";3.5;0;"";"3000/1500 Вт";"отключение при перегреве";"";"luch-mtv-3040-p.jpg";"";"";"280 куб.м/ч";"Луч-М Тв-3.0/4.0 П";"22x24x22 см";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"";"";"";"";2786;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";6.0;0;"";"5000/2500 Вт";"отключение при перегреве";"";"luch-mtv-5070-p.jpg";"есть";"";"";"Луч-М Тв-5.0/7.0 П";"36x49x51 см";"тепловая пушка";"";"";"ручка";0;"ТЭН";"есть";"";"";"";0;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";6.5;0;"";"5400/2700 Вт";"отключение при перегреве";"";"luch-mtv-54180-p.jpg";"нет";"";"720 куб.м/ч";"Луч-М Тв-5.4/18.0 П";"26.5x37x45 см";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"";"";"";"";5070;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"Пион"
"";4.2;0;"";"";"";"";"pion13-lyuks.jpg";"";"";"";"Пион 13 Люкс";"171.5x5.5x12.5 см";"инфракрасный";"220/230 В";"";"";0;"ТЭН";"";"высота подвеса 2,7 м - 3,5 м";"";"";3660;"выключатель со световым индикатором";"";"";"настенный, потолочный";0;"";"";1300;"нет"
"";4.0;0;"";"";"отключение при перегреве";"";"pionthermo-glass-p-06.jpg";"есть";"";"";"Пион Thermo Glass П-06";"90x20.8x1.5 см";"инфракрасный";"220/230 В";"";"";0;"";"";"корпус - прозрачное стекло";"";"";5640;"";"";"";"настенный, потолочный";14;"100 - 300°С";"";600;"нет"
"";6.0;0;"";"";"отключение при перегреве";"";"pionthermo-glass-p-10.jpg";"есть";"";"";"Пион Thermo Glass П-10";"90x33.8x1.5 см";"инфракрасный";"220/230 В";"";"";0;"";"";"корпус - прозрачное стекло";"";"";0;"электронное";"";"";"настенный, потолочный";22;"";"";1000;"нет"
"Профтепло"
"есть";4.0;0;"";"";"";"";"profteploevnb-15.jpg";"нет";"";"";"Профтепло ЭВНБ-1,5";"66x40x8.5 см";"конвектор";"220/230 В";"";"";0;"";"";"";"";"";1981;"механическое, выключатель со световым индикатором";"";"";"настенный";0;"";"";1500;"нет"
"есть";5.0;0;"";"";"";"";"profteploevnb-20.jpg";"нет";"";"";"Профтепло ЭВНБ-2,0";"78x40x8.5 см";"конвектор";"220/230 В";"";"";0;"";"";"";"";"";2084;"механическое, выключатель со световым индикатором";"";"";"настенный";0;"";"";2000;"нет"
"Ресанта"
"есть";4.4;0;"";"1000/500 Вт";"отключение при перегреве, влагозащитный корпус";"";"resantaok-1000.jpg";"есть";"";"";"Ресанта ОК-1000";"";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";0;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";0;"нет"
"есть";5.2;0;"";"1600/800 Вт";"отключение при перегреве, влагозащитный корпус";"";"resantaok-1600.jpg";"есть";"";"";"Ресанта ОК-1600";"";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";1910;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";0;"нет"
"есть";5.0;0;"";"1700/850 Вт";"отключение при перегреве, влагозащитный корпус";"";"resantaok-1700.jpg";"есть";"";"";"Ресанта ОК-1700";"";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";1850;"механическое, регулировка температуры, отсрочка старта, выключатель со световым индикатором";"";"";"напольный";0;"";"";0;"нет"
"есть";6.0;0;"";"2000/1000 Вт";"отключение при перегреве, влагозащитный корпус";"";"resantaok-2000.jpg";"есть";"";"";"Ресанта ОК-2000";"";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";2190;"механическое, регулировка температуры, отсрочка старта, выключатель со световым индикатором";"";"";"напольный";0;"";"";0;"нет"
"есть";11.4;0;"";"";"";"";"resantaom-12n.jpg";"есть";"12";"";"Ресанта ОМ-12Н";"16x65x56 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"есть";"";2740;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";2500;"нет"
"есть";5.7;0;"";"";"отключение при перегреве";"";"resantaom-5n.jpg";"есть";"5";"";"Ресанта ОМ-5Н";"16x65x27 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"";"";1825;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";1000;"нет"
"есть";7.4;0;"";"";"";"";"resantaom-7n.jpg";"есть";"7";"";"Ресанта ОМ-7Н";"16x65x37 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"есть";"";2080;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";1500;"нет"
"есть";9.1;0;"";"";"";"";"resantaom-9n.jpg";"есть";"9";"";"Ресанта ОМ-9Н";"16x65x45 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"есть";"";2330;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";2000;"нет"
"";4.9;0;"";"";"";"";"resantaomm-7n.jpg";"есть";"7";"";"Ресанта ОММ-7Н";"13x43x37 см";"масляный радиатор";"220/230 В";"";"ручка";0;"";"";"";"есть";"";1500;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";700;"нет"
"есть";12.2;0;"";"";"отключение при перегреве";"";"resantaompt-12n.jpg";"есть";"12";"";"Ресанта ОМПТ-12Н";"14x65x57 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"";"";2435;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";2500;"нет"
"есть";6.3;0;"";"";"";"";"resantaompt-5n.jpg";"есть";"5";"";"Ресанта ОМПТ-5Н";"14x65x29 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"есть";"";1635;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";1000;"нет"
"есть";8.0;0;"";"";"";"";"resantaompt-7n.jpg";"есть";"7";"";"Ресанта ОМПТ-7Н";"14x65x37 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"есть";"";1850;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";1500;"нет"
